epoch,loss
0,2.883239
1,2.7225244
2,2.6301281
3,2.5748422
4,2.5496445
5,2.5335555
6,2.5190494
7,2.5062234
8,2.4935567
9,2.480414
10,2.4667037
11,2.4534872
12,2.4392574
13,2.4271657
14,2.4171567
15,2.4070485
16,2.396172
17,2.3847082
18,2.3728218
19,2.3622255
20,2.3520663
21,2.3450127
22,2.3358753
23,2.326845
24,2.3177977
25,2.3069005
26,2.2971902
27,2.2902153
28,2.282006
29,2.2741718
30,2.265996
31,2.2560668
32,2.2460208
33,2.2376506
34,2.229618
35,2.2217216
36,2.212169
37,2.2027302
38,2.1945176
39,2.1866288
40,2.1792529
41,2.1690588
42,2.16
43,2.1517653
44,2.1433861
45,2.13485
46,2.126964
47,2.1202269
48,2.1141584
49,2.1059482
50,2.097325
51,2.0882123
52,2.079521
53,2.0709276
54,2.0649028
55,2.0604563
56,2.0557337
57,2.0501237
58,2.0433822
59,2.0369549
60,2.0310538
61,2.0263696
62,2.023768
63,2.0206628
64,2.0165727
65,2.0116255
66,2.0063896
67,2.0021453
68,1.9989256
69,1.995574
70,1.9918602
71,1.9881338
72,1.9848586
73,1.9814695
74,1.9777546
75,1.9741324
76,1.9706702
77,1.9670715
78,1.9636137
79,1.960163
80,1.956634
81,1.9532981
82,1.9499668
83,1.9466031
84,1.9434338
85,1.9402171
86,1.9370657
87,1.9340014
88,1.9308767
89,1.9279172
90,1.9248681
91,1.9219038
92,1.918916
93,1.9159107
94,1.9129572
95,1.9099864
96,1.907042
97,1.9040674
98,1.901101
99,1.8981364
100,1.8951428
101,1.8921809
102,1.889197
103,1.8862283
104,1.8832797
105,1.8803164
106,1.8773884
107,1.874457
108,1.8715618
109,1.8686614
110,1.865791
111,1.8629354
112,1.8600968
113,1.8572891
114,1.8544887
115,1.8517245
116,1.8489796
117,1.8462619
118,1.8435675
119,1.8409015
120,1.8382603
121,1.8356394
122,1.8330487
123,1.8304806
124,1.82794
125,1.82543
126,1.8229384
127,1.8204807
128,1.8180467
129,1.8156371
130,1.8132519
131,1.8108833
132,1.808542
133,1.8062102
134,1.8038969
135,1.801605
136,1.799333
137,1.7970607
138,1.7948191
139,1.7925876
140,1.7903796
141,1.7882006
142,1.7860392
143,1.783915
144,1.781805
145,1.7797214
146,1.7776704
147,1.7756425
148,1.7736397
149,1.7716789
150,1.7697397
151,1.7678475
152,1.7659994
153,1.7642058
154,1.7624518
155,1.7607607
156,1.7591487
157,1.7576156
158,1.756374
159,1.7527841
160,1.7501935
161,1.7487235
162,1.7471174
163,1.745134
164,1.7432271
165,1.741593
166,1.7397195
167,1.7378597
168,1.7360656
169,1.7342257
170,1.7324966
171,1.7307606
172,1.7290847
173,1.7274208
174,1.7257457
175,1.7240365
176,1.722317
177,1.7206109
178,1.7189693
179,1.7173544
180,1.7157824
181,1.7141949
182,1.7126418
183,1.7110693
184,1.7095231
185,1.7079753
186,1.7064686
187,1.7049981
188,1.7035307
189,1.7020649
190,1.7005926
191,1.6991425
192,1.6977072
193,1.6963034
194,1.6949066
195,1.6935068
196,1.6921107
197,1.6906978
198,1.6892432
199,1.687774
200,1.6863024
201,1.6848398
202,1.683372
203,1.6818961
204,1.6804303
205,1.6789814
206,1.6775392
207,1.6761192
208,1.6747589
209,1.6733713
210,1.6720594
211,1.6707423
212,1.6694692
213,1.6682256
214,1.6669827
215,1.6657847
216,1.6645933
217,1.6634443
218,1.6623065
219,1.6612062
220,1.6601164
221,1.6590688
222,1.6580365
223,1.657048
224,1.6560824
225,1.6551708
226,1.6542773
227,1.6534266
228,1.6526334
229,1.6519047
230,1.6511453
231,1.6506007
232,1.6499299
233,1.6493862
234,1.6487379
235,1.6482303
236,1.6479396
237,1.6474022
238,1.6466551
239,1.6444541
240,1.6436917
241,1.6433995
242,1.6426593
243,1.6414223
244,1.6402532
245,1.6400285
246,1.63896
247,1.6382775
248,1.6375376
249,1.6368942
250,1.6362302
251,1.6353486
252,1.6345227
253,1.6340644
254,1.633343
255,1.632533
256,1.631808
257,1.6312557
258,1.6305707
259,1.629764
260,1.6291463
261,1.6286018
262,1.6278445
263,1.62721
264,1.6266596
265,1.6260043
266,1.6253685
267,1.624777
268,1.6241744
269,1.6235846
270,1.6229855
271,1.6224077
272,1.6218643
273,1.6212643
274,1.6206965
275,1.6201797
276,1.6196238
277,1.6190772
278,1.6185651
279,1.6180372
280,1.6175236
281,1.6170093
282,1.6165056
283,1.6160187
284,1.6155226
285,1.6150208
286,1.6145433
287,1.614063
288,1.613582
289,1.613115
290,1.6126308
291,1.6121755
292,1.6117053
293,1.6112452
294,1.6107782
295,1.6103141
296,1.6098509
297,1.6093998
298,1.6089357
299,1.6084684
300,1.608006
301,1.6075474
302,1.6070881
303,1.6066357
304,1.606181
305,1.605733
306,1.6052778
307,1.6048465
308,1.6044037
309,1.6039733
310,1.6035438
311,1.6031153
312,1.602695
313,1.6022918
314,1.6018786
315,1.6014847
316,1.6010907
317,1.6007068
318,1.600323
319,1.5999485
320,1.599588
321,1.5992323
322,1.598876
323,1.5985358
324,1.5981883
325,1.5978646
326,1.5975397
327,1.5972193
328,1.5969125
329,1.5966058
330,1.5963047
331,1.5960149
332,1.5957228
333,1.5954514
334,1.5951778
335,1.594902
336,1.594637
337,1.5943795
338,1.5941261
339,1.5938779
340,1.5936288
341,1.5933832
342,1.5931466
343,1.5929022
344,1.5926805
345,1.5924494
346,1.5922292
347,1.591997
348,1.591778
349,1.5915636
350,1.5913403
351,1.5911368
352,1.5909191
353,1.5907015
354,1.5904909
355,1.5902877
356,1.590082
357,1.5898715
358,1.5896686
359,1.5894686
360,1.5892692
361,1.5890703
362,1.5888666
363,1.5886731
364,1.5884717
365,1.5882777
366,1.5880877
367,1.587894
368,1.5876901
369,1.5875146
370,1.5873263
371,1.5871356
372,1.5869539
373,1.5867757
374,1.5865942
375,1.5864198
376,1.5862402
377,1.5860612
378,1.5858908
379,1.5857263
380,1.5855469
381,1.5853864
382,1.5852181
383,1.5850495
384,1.5848907
385,1.5847286
386,1.5845656
387,1.5844074
388,1.5842581
389,1.584107
390,1.583957
391,1.583807
392,1.583661
393,1.5835166
394,1.5833584
395,1.5832256
396,1.5830846
397,1.5829469
398,1.582804
399,1.5826695
400,1.5825305
401,1.5823969
402,1.5822668
403,1.582138
404,1.5820042
405,1.5818782
406,1.5817518
407,1.5816253
408,1.581499
409,1.5813763
410,1.5812477
411,1.5811307
412,1.5810118
413,1.5808948
414,1.5807735
415,1.5806636
416,1.5805537
417,1.5804428
418,1.580325
419,1.5802197
420,1.5801058
421,1.5799928
422,1.5798944
423,1.5797882
424,1.579688
425,1.5795736
426,1.579464
427,1.5793701
428,1.5792668
429,1.5791677
430,1.579076
431,1.578972
432,1.5788705
433,1.5787787
434,1.5786864
435,1.578599
436,1.5785016
437,1.5784056
438,1.5783106
439,1.578232
440,1.578135
441,1.5780469
442,1.5779634
443,1.5778738
444,1.5777824
445,1.5776993
446,1.5776052
447,1.5775329
448,1.5774395
449,1.577376
450,1.5772914
451,1.5772134
452,1.5771345
453,1.5770532
454,1.5769817
455,1.5768977
456,1.5768237
457,1.5767448
458,1.5766734
459,1.5765929
460,1.5765289
461,1.5764548
462,1.5763816
463,1.5763011
464,1.5762365
465,1.5761654
466,1.5761002
467,1.5760332
468,1.5759648
469,1.5758994
470,1.5758228
471,1.5757586
472,1.5757006
473,1.5756351
474,1.5755634
475,1.575505
476,1.5754462
477,1.5753851
478,1.5753204
479,1.5752635
480,1.5752021
481,1.575137
482,1.5750834
483,1.5750268
484,1.5749677
485,1.5749086
486,1.5748488
487,1.5747907
488,1.5747436
489,1.5746878
490,1.5746386
491,1.574579
492,1.5745257
493,1.5744737
494,1.5744158
495,1.5743729
496,1.5743167
497,1.5742719
498,1.574219
499,1.5741689
500,1.5741255
501,1.574072
502,1.5740293
503,1.5739856
504,1.5739344
505,1.5738866
506,1.5738399
507,1.5738003
508,1.573749
509,1.5737054
510,1.573661
511,1.5736243
512,1.5735755
513,1.5735383
514,1.5735
515,1.5734555
516,1.573417
517,1.5733763
518,1.573334
519,1.5732968
520,1.5732487
521,1.5732177
522,1.573172
523,1.5731395
524,1.5731027
525,1.5730686
526,1.5730247
527,1.5729895
528,1.572953
529,1.5729125
530,1.5728874
531,1.572845
532,1.5728102
533,1.572774
534,1.5727433
535,1.572704
536,1.5726752
537,1.5726446
538,1.5726053
539,1.5725799
540,1.57255
541,1.5725114
542,1.5724763
543,1.5724543
544,1.5724221
545,1.5723931
546,1.5723578
547,1.5723324
548,1.5722988
549,1.5722661
550,1.5722421
551,1.5722134
552,1.5721891
553,1.5721563
554,1.5721276
555,1.5721039
556,1.5720718
557,1.5720433
558,1.5720149
559,1.5719869
560,1.5719699
561,1.5719421
562,1.5719033
563,1.5718887
564,1.5718608
565,1.5718356
566,1.5718081
567,1.5717771
568,1.5717639
569,1.5717329
570,1.5717068
571,1.5716836
572,1.5716631
573,1.5716273
574,1.5716131
575,1.5715905
576,1.5715668
577,1.571528
578,1.5715088
579,1.5714859
580,1.5714754
581,1.5714388
582,1.5714259
583,1.5713875
584,1.5713803
585,1.5713518
586,1.5713247
587,1.571309
588,1.5712756
589,1.5712602
590,1.5712317
591,1.5712116
592,1.5711883
593,1.57118
594,1.5711331
595,1.5711175
596,1.5710967
597,1.5710795
598,1.5710517
599,1.5710282
