epoch,loss
0,4.286248
1,3.569723
2,3.1509998
3,2.9467664
4,2.8063028
5,2.7365973
6,2.6794195
7,2.6667852
8,2.6327157
9,2.5610135
10,2.5004954
11,2.405653
12,2.2807715
13,2.2168226
14,2.1513348
15,2.1086776
16,2.0871735
17,2.0790365
18,2.0616128
19,2.0179846
20,1.9704036
21,1.9276792
22,1.9194064
23,1.963133
24,1.9716688
25,1.9528966
26,1.911161
27,1.883205
28,1.8816645
29,1.8870796
30,1.88553
31,1.8782498
32,1.8697903
33,1.8628896
34,1.8529145
35,1.8400506
36,1.840389
37,1.8456117
38,1.8376263
39,1.8229585
40,1.8115096
41,1.8195049
42,1.8202192
43,1.8175312
44,1.8178018
45,1.8119503
46,1.8039685
47,1.8044465
48,1.8076003
49,1.8003486
50,1.7986075
51,1.7946872
52,1.7947435
53,1.7924917
54,1.7910701
55,1.7907422
56,1.7866564
57,1.7806773
58,1.781431
59,1.7813092
60,1.7789286
61,1.7759753
62,1.774079
63,1.7731339
64,1.7699046
65,1.7695622
66,1.7678132
67,1.766135
68,1.7650256
69,1.7642062
70,1.7629287
71,1.7618941
72,1.7612256
73,1.7600952
74,1.7588853
75,1.7583023
76,1.7575111
77,1.7565937
78,1.7557219
79,1.7549999
80,1.754321
81,1.7534826
82,1.7527344
83,1.752171
84,1.7515577
85,1.7508327
86,1.7502389
87,1.7497995
88,1.7492918
89,1.748745
90,1.7482772
91,1.7479005
92,1.7474995
93,1.7470844
94,1.7467296
95,1.7464098
96,1.7461026
97,1.7458048
98,1.7454942
99,1.7452462
100,1.745006
101,1.7447537
102,1.7445087
103,1.7443041
104,1.7441155
105,1.7439321
106,1.7437526
107,1.7435746
108,1.7434298
109,1.7432804
110,1.7431461
111,1.7430178
112,1.7428868
113,1.742762
114,1.7426507
115,1.742527
116,1.742426
117,1.7423172
118,1.7422098
119,1.7421063
