epoch,loss
0,1.7156111
1,1.7165253
2,1.7170486
3,1.7158762
4,1.7116003
5,1.7090486
6,1.7068926
7,1.7063029
8,1.706479
9,1.70562
10,1.7046115
11,1.7034045
12,1.7023674
13,1.7012901
14,1.7001601
15,1.6994319
16,1.698787
17,1.6979631
18,1.6971065
19,1.6960914
20,1.6952375
21,1.6944396
22,1.6938581
23,1.6931933
24,1.6925068
25,1.6917001
26,1.6910884
27,1.6904342
28,1.6896656
29,1.6888998
30,1.6882302
31,1.6874163
32,1.6868103
33,1.6861938
34,1.6856571
35,1.6851075
36,1.6841193
37,1.6835568
38,1.6831667
39,1.6824814
40,1.6819253
41,1.6812925
42,1.6807069
43,1.6801041
44,1.6794847
45,1.6790353
46,1.678416
47,1.6782655
48,1.6801485
49,1.679709
50,1.6771005
51,1.6767093
52,1.6767877
53,1.6761159
54,1.6770147
55,1.6762345
56,1.6766331
57,1.6767185
58,1.6752123
59,1.6757866
60,1.6757618
61,1.6746863
62,1.6767366
63,1.6767309
64,1.673699
65,1.6755451
66,1.6762478
67,1.6752231
68,1.6746217
69,1.6749867
70,1.6757756
71,1.6738472
72,1.6744958
73,1.674253
74,1.6748269
75,1.6742951
76,1.6742108
77,1.673762
78,1.6741986
79,1.6738318
80,1.673936
81,1.6736193
82,1.67372
83,1.6733333
84,1.6738458
85,1.6730464
86,1.6731405
87,1.6731747
88,1.6731266
89,1.6734891
90,1.6729865
91,1.6727567
92,1.6731528
93,1.6724005
94,1.6722289
95,1.6724468
96,1.6729183
97,1.6720773
98,1.673239
99,1.6721524
100,1.6722168
101,1.6724647
102,1.6720675
103,1.6718117
104,1.6722416
105,1.6721514
106,1.6716833
107,1.6726431
108,1.671338
109,1.6724925
110,1.6726068
111,1.6722237
112,1.6724719
113,1.6722715
114,1.6720378
115,1.6716349
116,1.6712524
117,1.6714584
118,1.6714883
119,1.671085
120,1.6711506
121,1.6708481
122,1.6708026
123,1.6711164
124,1.6711361
125,1.6704087
126,1.6705645
127,1.670837
128,1.6700162
129,1.6705291
130,1.6698141
131,1.6697271
132,1.6697398
133,1.6694926
134,1.671675
135,1.66998
136,1.6718911
137,1.6735104
138,1.6720625
139,1.6696234
140,1.673842
141,1.6744782
142,1.6727765
143,1.6710086
144,1.6716124
145,1.6720291
146,1.671791
147,1.6711555
148,1.6714553
149,1.671532
150,1.6709898
151,1.6704217
152,1.6704262
153,1.6701859
154,1.6701863
155,1.6698263
156,1.6700747
157,1.6702275
158,1.6700671
159,1.6694765
160,1.6692299
161,1.6690282
162,1.6692713
163,1.6695002
164,1.669085
165,1.6690762
166,1.6690114
167,1.6689446
168,1.6689911
169,1.6688842
170,1.6689726
171,1.6689756
172,1.6688063
173,1.6687245
174,1.6688037
175,1.6690811
176,1.6694305
177,1.668647
178,1.6685559
179,1.6690749
180,1.6691456
181,1.6685132
182,1.6682891
183,1.6687237
184,1.6693509
185,1.6683841
186,1.6685554
187,1.6694962
188,1.6685917
189,1.6702898
190,1.6698743
191,1.6689134
192,1.6688261
193,1.6695946
194,1.6692489
195,1.6696503
196,1.6697248
197,1.6683856
198,1.6687771
199,1.669147
200,1.6683658
201,1.6699886
202,1.6697847
203,1.6683706
204,1.6685569
205,1.66799
206,1.667397
207,1.6672063
208,1.6669515
209,1.6665536
210,1.6661762
211,1.6664746
212,1.6663618
213,1.6663352
214,1.6663402
215,1.6664453
216,1.6665773
217,1.6662792
218,1.6663702
219,1.6660675
220,1.6659555
221,1.6661433
222,1.666101
223,1.6657617
224,1.6657016
225,1.6658992
226,1.6658355
227,1.6660496
228,1.6660333
229,1.6660026
230,1.6659269
231,1.6658919
232,1.666112
233,1.6659665
234,1.6660148
235,1.6656401
236,1.6656154
237,1.6655843
238,1.6655444
239,1.6655402
240,1.6655967
241,1.6654346
242,1.6655573
243,1.6655108
244,1.6655259
245,1.6654612
246,1.665645
247,1.6657177
248,1.6654143
249,1.6653578
250,1.6653031
251,1.6654088
252,1.665333
253,1.6654289
254,1.6653904
255,1.6653689
256,1.6650788
257,1.6651107
258,1.6650386
259,1.6650368
260,1.6651764
261,1.6648408
262,1.6649133
263,1.6648889
264,1.6648496
265,1.6649231
266,1.6648498
267,1.6647614
268,1.6648747
269,1.664858
270,1.6647984
271,1.6648232
272,1.6648606
273,1.6648197
274,1.6647663
275,1.6648024
276,1.6648437
277,1.6647823
278,1.6648219
279,1.6648334
280,1.6648333
281,1.6648437
282,1.6648493
283,1.6648427
284,1.6647891
285,1.6648107
286,1.6648285
287,1.6648054
288,1.664812
289,1.6648215
290,1.6648183
291,1.664772
292,1.6647737
293,1.6647986
294,1.664779
295,1.6647549
296,1.6647865
297,1.6647651
298,1.6647488
299,1.664767
300,1.6647365
301,1.6647027
302,1.664716
303,1.66463
304,1.6647406
305,1.6647209
306,1.6646372
307,1.664686
308,1.6646268
309,1.6646549
310,1.6646633
311,1.664686
312,1.6646637
313,1.6645921
314,1.6646507
315,1.6646583
316,1.6646123
317,1.6646774
318,1.6646743
319,1.6646808
320,1.6645854
321,1.664673
322,1.6646072
323,1.6645682
324,1.6646158
325,1.6646417
326,1.6645882
327,1.6645404
328,1.664605
329,1.6645404
330,1.6644852
331,1.6645848
332,1.6645058
333,1.6644942
334,1.6645615
335,1.6646765
336,1.6644925
337,1.6644725
338,1.6646467
339,1.6645662
340,1.6644728
341,1.6647246
342,1.6646043
343,1.6645939
344,1.6647862
345,1.6647531
346,1.6644964
347,1.664769
348,1.6646866
349,1.6646732
350,1.664689
351,1.6647525
352,1.6647218
353,1.6647365
354,1.6647413
355,1.6647272
356,1.6646972
357,1.6646756
358,1.6646904
359,1.6646862
360,1.6646284
361,1.6645849
362,1.6647285
363,1.6647025
364,1.6645736
365,1.6647096
366,1.6647255
367,1.6645397
368,1.6645321
369,1.664707
370,1.6645602
371,1.6645974
372,1.6645733
373,1.6645273
374,1.664577
375,1.6644664
376,1.6645558
377,1.6645379
378,1.6644977
379,1.6644919
380,1.6645727
381,1.664531
382,1.6644936
383,1.6645119
384,1.6644824
385,1.6645097
386,1.6644384
387,1.6644794
388,1.6644368
389,1.6644834
390,1.6645045
391,1.6644894
392,1.6644386
393,1.664513
394,1.6644379
395,1.6644825
396,1.6645457
397,1.664459
398,1.6644539
399,1.6645344
400,1.6643951
401,1.6644151
402,1.6644231
403,1.6645429
404,1.664403
405,1.6644833
406,1.6645169
407,1.6644257
408,1.6644596
409,1.6644583
410,1.6644979
411,1.664433
412,1.6645105
413,1.6644484
414,1.6644585
415,1.6644927
416,1.6645159
417,1.6644819
418,1.664293
419,1.6643633
420,1.6644801
421,1.6643379
422,1.6644443
423,1.6643449
424,1.6643621
425,1.6645387
426,1.6644872
427,1.6645068
428,1.664532
429,1.6645266
430,1.6645447
431,1.664497
432,1.6645364
433,1.664515
434,1.6645288
435,1.6645181
436,1.6645
437,1.6645261
438,1.6645207
439,1.6644573
