epoch,loss
0,0.8770273
1,0.88995993
2,0.8838449
3,0.87990296
4,0.8777536
5,0.8746092
6,0.8764919
7,0.87590843
8,0.8784451
9,0.8839374
10,0.8805528
11,0.87799364
12,0.88092214
13,0.8825238
14,0.8801881
15,0.88248384
16,0.88152367
17,0.87941813
18,0.880034
19,0.8773596
20,0.87696487
21,0.87588954
22,0.8778286
23,0.8782429
24,0.8745858
25,0.8733224
26,0.8730111
27,0.8731327
28,0.87708145
29,0.87532824
30,0.8769687
31,0.87743646
32,0.8784174
33,0.8764276
34,0.87688774
35,0.8749481
36,0.8756688
37,0.8767276
38,0.873106
39,0.87199306
40,0.87228525
41,0.8720546
42,0.87191916
43,0.87133783
44,0.87133497
45,0.87130797
46,0.87124014
47,0.8712001
48,0.8702379
49,0.87070227
50,0.87285626
51,0.8724587
52,0.87163943
53,0.8713188
54,0.8737354
55,0.8749944
56,0.8731842
57,0.8714846
58,0.8720234
59,0.87192893
60,0.87176836
61,0.8712031
62,0.8714559
63,0.87121934
64,0.87042165
65,0.86947435
66,0.87130165
67,0.8720121
68,0.87127125
69,0.87041646
70,0.86846185
71,0.8702489
72,0.8703469
73,0.87047493
74,0.8700197
75,0.869061
76,0.8704233
77,0.8687187
78,0.86900085
79,0.870031
80,0.8696382
81,0.86932445
82,0.869009
83,0.8687261
84,0.8699167
85,0.8690769
86,0.86892515
87,0.8684788
88,0.8692377
89,0.86919135
90,0.8690608
91,0.86935496
92,0.8683022
93,0.8692247
94,0.8701496
95,0.8681892
96,0.86902374
97,0.86869437
98,0.86994624
99,0.86977416
100,0.8689862
101,0.8696645
102,0.87068075
103,0.86900467
104,0.8689039
105,0.8704568
106,0.87066966
107,0.8686929
108,0.8735551
109,0.8761494
110,0.8794438
111,0.87920564
112,0.87512517
113,0.8766935
114,0.88053757
115,0.8790532
116,0.87829775
117,0.8759785
118,0.87437725
119,0.8732616
120,0.8721341
121,0.86848986
122,0.8708962
123,0.87593454
124,0.88532686
125,0.8912069
126,0.88560617
127,0.8817637
128,0.8855276
129,0.8892861
130,0.8922264
131,0.8920583
132,0.88911927
133,0.8890737
134,0.88715875
135,0.8856817
136,0.8835854
137,0.88113016
138,0.8798359
139,0.8795484
140,0.87847763
141,0.878766
142,0.8760933
143,0.8751891
144,0.8750199
145,0.87401056
146,0.87281823
147,0.8719613
148,0.8711885
149,0.8699374
150,0.86915517
151,0.8693395
152,0.8671314
153,0.8683441
154,0.8670939
155,0.865375
156,0.8635426
157,0.86226326
158,0.8626813
159,0.86127317
160,0.8608462
161,0.8589566
162,0.85738325
163,0.85672563
164,0.85593855
165,0.854315
166,0.8535493
167,0.8535261
168,0.8526178
169,0.853045
170,0.8535233
171,0.8536739
172,0.8534582
173,0.8526272
174,0.8516679
175,0.8525298
176,0.8516005
177,0.8520062
178,0.85300976
179,0.8543736
180,0.86110145
181,0.8678834
182,0.87029797
183,0.8691521
184,0.865251
185,0.8634246
186,0.86335355
187,0.86080843
188,0.85653776
189,0.8547908
190,0.85469794
191,0.8524728
192,0.8547242
193,0.85559005
194,0.8567905
195,0.8567681
196,0.8560168
197,0.85623574
198,0.8542506
199,0.85357976
200,0.8527712
201,0.8517775
202,0.852593
203,0.8514877
204,0.8505346
205,0.8508411
206,0.8499417
207,0.84964883
208,0.85056907
209,0.8497002
210,0.8489182
211,0.84887075
212,0.8492974
213,0.8498334
214,0.84939486
215,0.8482
216,0.84644616
217,0.84348273
218,0.8416638
219,0.84009665
220,0.8387468
221,0.8399754
222,0.83896846
223,0.8383612
224,0.8379006
225,0.8374852
226,0.8388552
227,0.8382309
228,0.8394223
229,0.8398326
230,0.84008133
231,0.84011245
232,0.84030354
233,0.84023124
234,0.8400664
235,0.8394116
236,0.83920854
237,0.8385223
238,0.838281
239,0.8385166
240,0.8386807
241,0.8384821
242,0.83838195
243,0.83779424
244,0.8382254
245,0.83793247
246,0.83818257
247,0.83763206
248,0.8378978
249,0.8373584
250,0.83705634
251,0.836707
252,0.8366196
253,0.83619785
254,0.8360429
255,0.83595353
256,0.836291
257,0.83661264
258,0.8357018
259,0.8362681
260,0.8364788
261,0.83656234
262,0.8363948
263,0.8368777
264,0.83705914
265,0.83634585
266,0.83639807
267,0.8365573
268,0.83667105
269,0.836675
270,0.83618623
271,0.83634734
272,0.83706903
273,0.83636695
274,0.8366302
275,0.8362013
276,0.83600974
277,0.8363321
278,0.8366243
279,0.83669275
280,0.8365208
281,0.8361282
282,0.8359964
283,0.83631396
284,0.83610725
285,0.8364545
286,0.83565164
287,0.83630216
288,0.8361919
289,0.83596104
290,0.83618814
291,0.8362338
292,0.83606654
293,0.8362596
294,0.83548415
295,0.835877
296,0.83587444
297,0.8359348
298,0.8360956
299,0.835703
300,0.83584774
301,0.8357531
302,0.83592284
303,0.8357929
304,0.8356332
305,0.83577347
306,0.8360341
307,0.8362424
308,0.83611935
309,0.83614326
310,0.8360167
311,0.8357427
312,0.83628047
313,0.8357878
314,0.835844
315,0.8355214
316,0.83548
317,0.83626133
318,0.8361276
319,0.8359053
320,0.836122
321,0.835966
322,0.83568835
323,0.8358601
324,0.8357596
325,0.835763
326,0.8350841
327,0.83574027
328,0.83582234
329,0.8359516
330,0.83596945
331,0.8352467
332,0.8360459
333,0.8357847
334,0.8359127
335,0.8355632
336,0.8359486
337,0.8359193
338,0.83607954
339,0.83577347
340,0.8359356
341,0.83603483
342,0.83594936
343,0.8358395
344,0.8355622
345,0.83541536
346,0.8354948
347,0.8355978
348,0.8353921
349,0.835865
350,0.8356458
351,0.8356616
352,0.8357846
353,0.83572084
354,0.83572847
355,0.83585674
356,0.8357234
357,0.83590776
358,0.8355408
359,0.83591706
360,0.83571935
361,0.83558595
362,0.8357707
363,0.83554167
364,0.8356291
365,0.83567274
366,0.835098
367,0.83574677
368,0.835766
369,0.8356484
370,0.8350177
371,0.8358681
372,0.8357459
373,0.8352678
374,0.83576775
375,0.83579767
376,0.8356796
377,0.83509237
378,0.8357723
379,0.8358208
380,0.83573467
381,0.8353465
382,0.8356602
383,0.8357885
384,0.8356884
385,0.8357873
386,0.8352141
387,0.83568496
388,0.8357213
389,0.83575195
390,0.8356254
391,0.83535
392,0.83564556
393,0.83562243
394,0.83509344
395,0.83520555
396,0.83552724
397,0.8352301
398,0.8352068
399,0.8357937
400,0.8358769
401,0.83519584
402,0.83514637
403,0.8356418
404,0.8356854
405,0.83519274
406,0.8353675
407,0.83574617
408,0.83534783
409,0.83544827
410,0.8354996
411,0.8354014
412,0.83521545
413,0.8352545
414,0.83545685
415,0.8357649
416,0.8352092
417,0.83512247
418,0.83533955
419,0.83547074
420,0.8353607
421,0.8353732
422,0.8353863
423,0.8353297
424,0.8353951
425,0.83538276
426,0.8351466
427,0.8352907
428,0.835369
429,0.8353302
430,0.835321
431,0.8353941
432,0.8352772
433,0.8353679
434,0.83545905
435,0.83540446
436,0.8352467
437,0.8352977
438,0.8352359
439,0.83535707
440,0.8354921
441,0.83529097
442,0.8351229
443,0.8354213
444,0.83542335
445,0.83531195
446,0.8353334
447,0.83506495
448,0.83535504
449,0.8354273
450,0.8354584
451,0.83521616
452,0.8354417
453,0.8356022
454,0.83530277
455,0.8350933
456,0.8350997
457,0.83532554
458,0.8352283
459,0.8353258
460,0.8351485
461,0.835514
462,0.8353319
463,0.83532655
464,0.83556587
465,0.8354984
466,0.8351408
467,0.8356227
468,0.83534545
469,0.83531535
470,0.8353978
471,0.8355558
472,0.8354468
473,0.83539236
474,0.8352258
475,0.8352608
476,0.8351436
477,0.8351499
478,0.8352652
479,0.83543473
480,0.8353283
481,0.8351048
482,0.83508646
483,0.835284
484,0.8353705
485,0.83521956
486,0.8353552
487,0.83555955
488,0.83527416
489,0.8350981
490,0.8354645
491,0.8352053
492,0.8351975
493,0.83547777
494,0.8355695
495,0.83551437
496,0.8350727
497,0.8352942
498,0.8350942
499,0.835574
500,0.8355824
501,0.83514
502,0.83523816
503,0.83519816
504,0.83520633
505,0.83522636
506,0.83528435
507,0.8352423
508,0.8352613
509,0.8351978
510,0.8354614
511,0.83521605
512,0.835262
513,0.83521605
514,0.835224
515,0.8353263
516,0.83553404
517,0.8354402
518,0.83513457
519,0.83519006
520,0.8350807
521,0.835542
522,0.8353093
523,0.8351591
524,0.8352624
525,0.8352736
526,0.83501774
527,0.83518726
528,0.8351606
529,0.8352671
530,0.835207
531,0.83522046
532,0.83521605
533,0.83508456
534,0.8351539
535,0.83524376
536,0.83523166
537,0.8352329
538,0.83532363
539,0.8352942
540,0.8352338
541,0.8350793
542,0.83521837
543,0.8351107
544,0.8352598
545,0.83522844
546,0.8352705
547,0.8351092
548,0.8354431
549,0.83521
550,0.8351698
551,0.83528715
552,0.8351499
553,0.8353321
554,0.835058
555,0.8354043
556,0.83546793
557,0.8350898
558,0.83516175
559,0.83516353
560,0.8352485
561,0.8351031
562,0.8354182
563,0.83548176
564,0.83501506
565,0.835361
566,0.83528674
567,0.8353057
568,0.8352727
569,0.83509237
570,0.83513206
571,0.8350227
572,0.8352007
573,0.8352923
574,0.83520377
575,0.83532935
576,0.83535016
577,0.8351012
578,0.8351968
579,0.8352492
580,0.8351887
581,0.8351652
582,0.8351905
583,0.8351838
584,0.8352502
585,0.8351946
586,0.83523244
587,0.8353721
588,0.83527607
589,0.83526766
590,0.8352353
591,0.8351671
592,0.8351439
593,0.8352573
594,0.8352781
595,0.8352531
596,0.8352318
597,0.8352258
598,0.83517534
599,0.8352104
