delta,transformedValue,naturalValue,delta2,transformedValue2,naturalValue2,loss
-0.25,0.021662563,0.021662563,0.3965625,0.6878161,0.6878161,3.2250807
-0.25,0.021662563,0.021662563,0.41125003,0.7025036,0.7025036,3.2319813
-0.25,0.021662563,0.021662563,0.4259375,0.7171911,0.7171911,3.238352
-0.25,0.021662563,0.021662563,0.44062498,0.7318786,0.7318786,3.2474668
-0.25,0.021662563,0.021662563,0.45531252,0.7465661,0.7465661,3.2599704
-0.25,0.021662563,0.021662563,0.47,0.7612536,0.7612536,3.2773142
-0.1875,0.08416256,0.08416256,-0.47,-0.1787464,-0.1787464,3.1275089
-0.1875,0.08416256,0.08416256,-0.4553125,-0.1640589,-0.1640589,3.1275089
-0.1875,0.08416256,0.08416256,-0.440625,-0.14937142,-0.14937142,3.1275089
-0.1875,0.08416256,0.08416256,-0.4259375,-0.1346839,-0.1346839,3.1275089
-0.1875,0.08416256,0.08416256,-0.41125,-0.1199964,-0.1199964,3.1275089
-0.1875,0.08416256,0.08416256,-0.39656252,-0.10530892,-0.10530892,3.1275089
-0.1875,0.08416256,0.08416256,-0.381875,-0.09062141,-0.09062141,3.1275089
-0.1875,0.08416256,0.08416256,-0.3671875,-0.0759339,-0.0759339,3.1275089
-0.1875,0.08416256,0.08416256,-0.3525,-0.061246395,-0.061246395,3.1275089
-0.1875,0.08416256,0.08416256,-0.33781248,-0.046558887,-0.046558887,3.1275089
-0.1875,0.08416256,0.08416256,-0.323125,-0.03187141,-0.03187141,3.1275089
-0.1875,0.08416256,0.08416256,-0.3084375,-0.0171839,-0.0171839,3.1275089
-0.1875,0.08416256,0.08416256,-0.29375,-0.0024963915,-0.0024963915,3.1275089
-0.1875,0.08416256,0.08416256,-0.2790625,0.012191087,0.012191087,3.128399
-0.1875,0.08416256,0.08416256,-0.264375,0.026878595,0.026878595,3.120384
-0.1875,0.08416256,0.08416256,-0.2496875,0.041566104,0.041566104,3.1316075
-0.1875,0.08416256,0.08416256,-0.235,0.056253597,0.056253597,3.0955036
-0.1875,0.08416256,0.08416256,-0.2203125,0.07094109,0.07094109,3.070235
-0.1875,0.08416256,0.08416256,-0.205625,0.0856286,0.0856286,3.0909672
-0.1875,0.08416256,0.08416256,-0.19093749,0.10031611,0.10031611,3.0390189
-0.1875,0.08416256,0.08416256,-0.17625001,0.115003586,0.115003586,3.0097048
-0.1875,0.08416256,0.08416256,-0.1615625,0.1296911,0.1296911,3.0185099
-0.1875,0.08416256,0.08416256,-0.146875,0.1443786,0.1443786,2.9644568
-0.1875,0.08416256,0.08416256,-0.13218749,0.15906611,0.15906611,2.946202
-0.1875,0.08416256,0.08416256,-0.11750001,0.17375359,0.17375359,2.8611448
-0.1875,0.08416256,0.08416256,-0.1028125,0.1884411,0.1884411,2.8508313
-0.1875,0.08416256,0.08416256,-0.08812499,0.2031286,0.2031286,2.7929263
-0.1875,0.08416256,0.08416256,-0.07343751,0.21781608,0.21781608,2.766448
-0.1875,0.08416256,0.08416256,-0.058750004,0.2325036,0.2325036,2.7172134
-0.1875,0.08416256,0.08416256,-0.044062495,0.2471911,0.2471911,2.644378
-0.1875,0.08416256,0.08416256,-0.029374987,0.2618786,0.2618786,2.5871353
-0.1875,0.08416256,0.08416256,-0.014687508,0.2765661,0.2765661,2.539722
-0.1875,0.08416256,0.08416256,0.0,0.2912536,0.2912536,2.494921
-0.1875,0.08416256,0.08416256,0.014687508,0.3059411,0.3059411,2.4410698
-0.1875,0.08416256,0.08416256,0.029374987,0.32062858,0.32062858,2.3734982
-0.1875,0.08416256,0.08416256,0.044062525,0.33531612,0.33531612,2.302593
-0.1875,0.08416256,0.08416256,0.058750004,0.3500036,0.3500036,2.242956
-0.1875,0.08416256,0.08416256,0.07343748,0.36469108,0.36469108,2.1928823
-0.1875,0.08416256,0.08416256,0.08812502,0.37937862,0.37937862,2.1477656
-0.1875,0.08416256,0.08416256,0.1028125,0.3940661,0.3940661,2.1366413
-0.1875,0.08416256,0.08416256,0.11749998,0.40875357,0.40875357,2.1063423
-0.1875,0.08416256,0.08416256,0.13218752,0.4234411,0.4234411,2.0812569
-0.1875,0.08416256,0.08416256,0.146875,0.4381286,0.4381286,2.0512536
-0.1875,0.08416256,0.08416256,0.16156247,0.45281607,0.45281607,2.0150404
-0.1875,0.08416256,0.08416256,0.17625001,0.4675036,0.4675036,1.9484462
-0.1875,0.08416256,0.08416256,0.19093749,0.4821911,0.4821911,1.8959216
-0.1875,0.08416256,0.08416256,0.20562503,0.49687862,0.49687862,1.8430594
-0.1875,0.08416256,0.08416256,0.2203125,0.5115661,0.5115661,1.8364522
-0.1875,0.08416256,0.08416256,0.23499998,0.5262536,0.5262536,1.8863056
-0.1875,0.08416256,0.08416256,0.24968752,0.5409411,0.5409411,1.9564
-0.1875,0.08416256,0.08416256,0.264375,0.5556286,0.5556286,2.0217507
-0.1875,0.08416256,0.08416256,0.27906248,0.5703161,0.5703161,2.065013
-0.1875,0.08416256,0.08416256,0.29375002,0.5850036,0.5850036,2.1089528
-0.1875,0.08416256,0.08416256,0.3084375,0.5996911,0.5996911,2.1521146
-0.1875,0.08416256,0.08416256,0.32312497,0.6143786,0.6143786,2.1730862
-0.1875,0.08416256,0.08416256,0.3378125,0.6290661,0.6290661,2.178701
-0.1875,0.08416256,0.08416256,0.3525,0.6437536,0.6437536,2.2067757
-0.1875,0.08416256,0.08416256,0.36718747,0.65844107,0.65844107,2.2439218
-0.1875,0.08416256,0.08416256,0.381875,0.6731286,0.6731286,2.204575
-0.1875,0.08416256,0.08416256,0.3965625,0.6878161,0.6878161,2.2810936
-0.1875,0.08416256,0.08416256,0.41125003,0.7025036,0.7025036,2.357387
-0.1875,0.08416256,0.08416256,0.4259375,0.7171911,0.7171911,2.4203224
-0.1875,0.08416256,0.08416256,0.44062498,0.7318786,0.7318786,2.4889257
-0.1875,0.08416256,0.08416256,0.45531252,0.7465661,0.7465661,2.543552
-0.1875,0.08416256,0.08416256,0.47,0.7612536,0.7612536,2.6028368
-0.125,0.14666256,0.14666256,-0.47,-0.1787464,-0.1787464,2.822604
-0.125,0.14666256,0.14666256,-0.4553125,-0.1640589,-0.1640589,2.822604
-0.125,0.14666256,0.14666256,-0.440625,-0.14937142,-0.14937142,2.822604
-0.125,0.14666256,0.14666256,-0.4259375,-0.1346839,-0.1346839,2.822604
-0.125,0.14666256,0.14666256,-0.41125,-0.1199964,-0.1199964,2.822604
-0.125,0.14666256,0.14666256,-0.39656252,-0.10530892,-0.10530892,2.822604
-0.125,0.14666256,0.14666256,-0.381875,-0.09062141,-0.09062141,2.822604
-0.125,0.14666256,0.14666256,-0.3671875,-0.0759339,-0.0759339,2.822604
-0.125,0.14666256,0.14666256,-0.3525,-0.061246395,-0.061246395,2.822604
-0.125,0.14666256,0.14666256,-0.33781248,-0.046558887,-0.046558887,2.822604
-0.125,0.14666256,0.14666256,-0.323125,-0.03187141,-0.03187141,2.822604
-0.125,0.14666256,0.14666256,-0.3084375,-0.0171839,-0.0171839,2.822604
-0.125,0.14666256,0.14666256,-0.29375,-0.0024963915,-0.0024963915,2.822604
-0.125,0.14666256,0.14666256,-0.2790625,0.012191087,0.012191087,2.8036728
-0.125,0.14666256,0.14666256,-0.264375,0.026878595,0.026878595,2.811188
-0.125,0.14666256,0.14666256,-0.2496875,0.041566104,0.041566104,2.7868812
-0.125,0.14666256,0.14666256,-0.235,0.056253597,0.056253597,2.7515738
-0.125,0.14666256,0.14666256,-0.2203125,0.07094109,0.07094109,2.73954
-0.125,0.14666256,0.14666256,-0.205625,0.0856286,0.0856286,2.7033727
-0.125,0.14666256,0.14666256,-0.19093749,0.10031611,0.10031611,2.6760144
-0.125,0.14666256,0.14666256,-0.17625001,0.115003586,0.115003586,2.6330857
-0.125,0.14666256,0.14666256,-0.1615625,0.1296911,0.1296911,2.5747387
-0.125,0.14666256,0.14666256,-0.146875,0.1443786,0.1443786,2.5301545
-0.125,0.14666256,0.14666256,-0.13218749,0.15906611,0.15906611,2.4834466
-0.125,0.14666256,0.14666256,-0.11750001,0.17375359,0.17375359,2.4260137
-0.125,0.14666256,0.14666256,-0.1028125,0.1884411,0.1884411,2.3786654
-0.125,0.14666256,0.14666256,-0.08812499,0.2031286,0.2031286,2.3181472
-0.125,0.14666256,0.14666256,-0.07343751,0.21781608,0.21781608,2.2353995
-0.125,0.14666256,0.14666256,-0.058750004,0.2325036,0.2325036,2.1713078
-0.125,0.14666256,0.14666256,-0.044062495,0.2471911,0.2471911,2.085681
-0.125,0.14666256,0.14666256,-0.029374987,0.2618786,0.2618786,2.0085478
-0.125,0.14666256,0.14666256,-0.014687508,0.2765661,0.2765661,1.9261564
-0.125,0.14666256,0.14666256,0.0,0.2912536,0.2912536,1.8626487
-0.125,0.14666256,0.14666256,0.014687508,0.3059411,0.3059411,1.7721164
-0.125,0.14666256,0.14666256,0.029374987,0.32062858,0.32062858,1.6730099
-0.125,0.14666256,0.14666256,0.044062525,0.33531612,0.33531612,1.5884408
-0.125,0.14666256,0.14666256,0.058750004,0.3500036,0.3500036,1.5066754
-0.125,0.14666256,0.14666256,0.07343748,0.36469108,0.36469108,1.4410278
-0.125,0.14666256,0.14666256,0.08812502,0.37937862,0.37937862,1.3991609
-0.125,0.14666256,0.14666256,0.1028125,0.3940661,0.3940661,1.3841114
-0.125,0.14666256,0.14666256,0.11749998,0.40875357,0.40875357,1.3684253
-0.125,0.14666256,0.14666256,0.13218752,0.4234411,0.4234411,1.3480874
-0.125,0.14666256,0.14666256,0.146875,0.4381286,0.4381286,1.3353473
-0.125,0.14666256,0.14666256,0.16156247,0.45281607,0.45281607,1.3174844
-0.125,0.14666256,0.14666256,0.17625001,0.4675036,0.4675036,1.3053807
-0.125,0.14666256,0.14666256,0.19093749,0.4821911,0.4821911,1.2992766
-0.125,0.14666256,0.14666256,0.20562503,0.49687862,0.49687862,1.2710404
-0.125,0.14666256,0.14666256,0.2203125,0.5115661,0.5115661,1.1798501
-0.125,0.14666256,0.14666256,0.23499998,0.5262536,0.5262536,0.94875765
-0.125,0.14666256,0.14666256,0.24968752,0.5409411,0.5409411,0.90967256
-0.125,0.14666256,0.14666256,0.264375,0.5556286,0.5556286,1.1521211
-0.125,0.14666256,0.14666256,0.27906248,0.5703161,0.5703161,1.231016
-0.125,0.14666256,0.14666256,0.29375002,0.5850036,0.5850036,1.2711537
-0.125,0.14666256,0.14666256,0.3084375,0.5996911,0.5996911,1.2877852
-0.125,0.14666256,0.14666256,0.32312497,0.6143786,0.6143786,1.3315556
-0.125,0.14666256,0.14666256,0.3378125,0.6290661,0.6290661,1.43942
-0.125,0.14666256,0.14666256,0.3525,0.6437536,0.6437536,1.5978285
-0.125,0.14666256,0.14666256,0.36718747,0.65844107,0.65844107,1.4941438
-0.125,0.14666256,0.14666256,0.381875,0.6731286,0.6731286,1.503924
-0.125,0.14666256,0.14666256,0.3965625,0.6878161,0.6878161,1.5548947
-0.125,0.14666256,0.14666256,0.41125003,0.7025036,0.7025036,1.6012676
-0.125,0.14666256,0.14666256,0.4259375,0.7171911,0.7171911,1.6909611
-0.125,0.14666256,0.14666256,0.44062498,0.7318786,0.7318786,1.742157
-0.125,0.14666256,0.14666256,0.45531252,0.7465661,0.7465661,1.792602
-0.125,0.14666256,0.14666256,0.47,0.7612536,0.7612536,1.8441614
-0.0625,0.20916256,0.20916256,-0.47,-0.1787464,-0.1787464,2.488425
-0.0625,0.20916256,0.20916256,-0.4553125,-0.1640589,-0.1640589,2.488425
-0.0625,0.20916256,0.20916256,-0.440625,-0.14937142,-0.14937142,2.488425
-0.0625,0.20916256,0.20916256,-0.4259375,-0.1346839,-0.1346839,2.488425
-0.0625,0.20916256,0.20916256,-0.41125,-0.1199964,-0.1199964,2.488425
-0.0625,0.20916256,0.20916256,-0.39656252,-0.10530892,-0.10530892,2.488425
-0.0625,0.20916256,0.20916256,-0.381875,-0.09062141,-0.09062141,2.488425
-0.0625,0.20916256,0.20916256,-0.3671875,-0.0759339,-0.0759339,2.488425
-0.0625,0.20916256,0.20916256,-0.3525,-0.061246395,-0.061246395,2.488425
-0.0625,0.20916256,0.20916256,-0.33781248,-0.046558887,-0.046558887,2.488425
-0.0625,0.20916256,0.20916256,-0.323125,-0.03187141,-0.03187141,2.488425
-0.0625,0.20916256,0.20916256,-0.3084375,-0.0171839,-0.0171839,2.488425
-0.0625,0.20916256,0.20916256,-0.29375,-0.0024963915,-0.0024963915,2.488425
-0.0625,0.20916256,0.20916256,-0.2790625,0.012191087,0.012191087,2.4907727
-0.0625,0.20916256,0.20916256,-0.264375,0.026878595,0.026878595,2.4764059
-0.0625,0.20916256,0.20916256,-0.2496875,0.041566104,0.041566104,2.45202
-0.0625,0.20916256,0.20916256,-0.235,0.056253597,0.056253597,2.433288
-0.0625,0.20916256,0.20916256,-0.2203125,0.07094109,0.07094109,2.4052677
-0.0625,0.20916256,0.20916256,-0.205625,0.0856286,0.0856286,2.3777542
-0.0625,0.20916256,0.20916256,-0.19093749,0.10031611,0.10031611,2.3403127
-0.0625,0.20916256,0.20916256,-0.17625001,0.115003586,0.115003586,2.2998438
-0.0625,0.20916256,0.20916256,-0.1615625,0.1296911,0.1296911,2.243494
-0.0625,0.20916256,0.20916256,-0.146875,0.1443786,0.1443786,2.1891253
-0.0625,0.20916256,0.20916256,-0.13218749,0.15906611,0.15906611,2.1181
-0.0625,0.20916256,0.20916256,-0.11750001,0.17375359,0.17375359,2.0457284
-0.0625,0.20916256,0.20916256,-0.1028125,0.1884411,0.1884411,1.9808738
-0.0625,0.20916256,0.20916256,-0.08812499,0.2031286,0.2031286,1.8944578
-0.0625,0.20916256,0.20916256,-0.07343751,0.21781608,0.21781608,1.8291292
-0.0625,0.20916256,0.20916256,-0.058750004,0.2325036,0.2325036,1.743046
-0.0625,0.20916256,0.20916256,-0.044062495,0.2471911,0.2471911,1.6632977
-0.0625,0.20916256,0.20916256,-0.029374987,0.2618786,0.2618786,1.5929617
-0.0625,0.20916256,0.20916256,-0.014687508,0.2765661,0.2765661,1.520634
-0.0625,0.20916256,0.20916256,0.0,0.2912536,0.2912536,1.4527763
-0.0625,0.20916256,0.20916256,0.014687508,0.3059411,0.3059411,1.3936143
-0.0625,0.20916256,0.20916256,0.029374987,0.32062858,0.32062858,1.3515884
-0.0625,0.20916256,0.20916256,0.044062525,0.33531612,0.33531612,1.3321335
-0.0625,0.20916256,0.20916256,0.058750004,0.3500036,0.3500036,1.3366275
-0.0625,0.20916256,0.20916256,0.07343748,0.36469108,0.36469108,1.360116
-0.0625,0.20916256,0.20916256,0.08812502,0.37937862,0.37937862,1.4007163
-0.0625,0.20916256,0.20916256,0.1028125,0.3940661,0.3940661,1.4663603
-0.0625,0.20916256,0.20916256,0.11749998,0.40875357,0.40875357,1.5040513
-0.0625,0.20916256,0.20916256,0.13218752,0.4234411,0.4234411,1.5554159
-0.0625,0.20916256,0.20916256,0.146875,0.4381286,0.4381286,1.6196343
-0.0625,0.20916256,0.20916256,0.16156247,0.45281607,0.45281607,1.667402
-0.0625,0.20916256,0.20916256,0.17625001,0.4675036,0.4675036,1.6839284
-0.0625,0.20916256,0.20916256,0.19093749,0.4821911,0.4821911,1.700535
-0.0625,0.20916256,0.20916256,0.20562503,0.49687862,0.49687862,1.7517318
-0.0625,0.20916256,0.20916256,0.2203125,0.5115661,0.5115661,1.7538885
-0.0625,0.20916256,0.20916256,0.23499998,0.5262536,0.5262536,1.7006594
-0.0625,0.20916256,0.20916256,0.24968752,0.5409411,0.5409411,1.501078
-0.0625,0.20916256,0.20916256,0.264375,0.5556286,0.5556286,1.6174076
-0.0625,0.20916256,0.20916256,0.27906248,0.5703161,0.5703161,1.5855509
-0.0625,0.20916256,0.20916256,0.29375002,0.5850036,0.5850036,1.6374805
-0.0625,0.20916256,0.20916256,0.3084375,0.5996911,0.5996911,1.5033362
-0.0625,0.20916256,0.20916256,0.32312497,0.6143786,0.6143786,1.4235992
-0.0625,0.20916256,0.20916256,0.3378125,0.6290661,0.6290661,1.2253432
-0.0625,0.20916256,0.20916256,0.3525,0.6437536,0.6437536,1.05022
-0.0625,0.20916256,0.20916256,0.36718747,0.65844107,0.65844107,1.2287295
-0.0625,0.20916256,0.20916256,0.381875,0.6731286,0.6731286,1.2777892
-0.0625,0.20916256,0.20916256,0.3965625,0.6878161,0.6878161,1.2900345
-0.0625,0.20916256,0.20916256,0.41125003,0.7025036,0.7025036,1.3125615
-0.0625,0.20916256,0.20916256,0.4259375,0.7171911,0.7171911,1.3456957
-0.0625,0.20916256,0.20916256,0.44062498,0.7318786,0.7318786,1.4017568
-0.0625,0.20916256,0.20916256,0.45531252,0.7465661,0.7465661,1.4666202
-0.0625,0.20916256,0.20916256,0.47,0.7612536,0.7612536,1.5467662
0.0,0.27166256,0.27166256,-0.47,-0.1787464,-0.1787464,2.1893947
0.0,0.27166256,0.27166256,-0.4553125,-0.1640589,-0.1640589,2.1893947
0.0,0.27166256,0.27166256,-0.440625,-0.14937142,-0.14937142,2.1893947
0.0,0.27166256,0.27166256,-0.4259375,-0.1346839,-0.1346839,2.1893947
0.0,0.27166256,0.27166256,-0.41125,-0.1199964,-0.1199964,2.1893947
0.0,0.27166256,0.27166256,-0.39656252,-0.10530892,-0.10530892,2.1893947
0.0,0.27166256,0.27166256,-0.381875,-0.09062141,-0.09062141,2.1893947
0.0,0.27166256,0.27166256,-0.3671875,-0.0759339,-0.0759339,2.1893947
0.0,0.27166256,0.27166256,-0.3525,-0.061246395,-0.061246395,2.1893947
0.0,0.27166256,0.27166256,-0.33781248,-0.046558887,-0.046558887,2.1893947
0.0,0.27166256,0.27166256,-0.323125,-0.03187141,-0.03187141,2.1893947
0.0,0.27166256,0.27166256,-0.3084375,-0.0171839,-0.0171839,2.1893947
0.0,0.27166256,0.27166256,-0.29375,-0.0024963915,-0.0024963915,2.1893947
0.0,0.27166256,0.27166256,-0.2790625,0.012191087,0.012191087,2.1840675
0.0,0.27166256,0.27166256,-0.264375,0.026878595,0.026878595,2.1822834
0.0,0.27166256,0.27166256,-0.2496875,0.041566104,0.041566104,2.14653
0.0,0.27166256,0.27166256,-0.235,0.056253597,0.056253597,2.1283884
0.0,0.27166256,0.27166256,-0.2203125,0.07094109,0.07094109,2.1085184
0.0,0.27166256,0.27166256,-0.205625,0.0856286,0.0856286,2.0612118
0.0,0.27166256,0.27166256,-0.19093749,0.10031611,0.10031611,2.0230594
0.0,0.27166256,0.27166256,-0.17625001,0.115003586,0.115003586,1.9846135
0.0,0.27166256,0.27166256,-0.1615625,0.1296911,0.1296911,1.9322618
0.0,0.27166256,0.27166256,-0.146875,0.1443786,0.1443786,1.8750201
0.0,0.27166256,0.27166256,-0.13218749,0.15906611,0.15906611,1.8150042
0.0,0.27166256,0.27166256,-0.11750001,0.17375359,0.17375359,1.7316173
0.0,0.27166256,0.27166256,-0.1028125,0.1884411,0.1884411,1.6879832
0.0,0.27166256,0.27166256,-0.08812499,0.2031286,0.2031286,1.6368439
0.0,0.27166256,0.27166256,-0.07343751,0.21781608,0.21781608,1.5892109
0.0,0.27166256,0.27166256,-0.058750004,0.2325036,0.2325036,1.5418806
0.0,0.27166256,0.27166256,-0.044062495,0.2471911,0.2471911,1.4992014
0.0,0.27166256,0.27166256,-0.029374987,0.2618786,0.2618786,1.4565779
0.0,0.27166256,0.27166256,-0.014687508,0.2765661,0.2765661,1.4235027
0.0,0.27166256,0.27166256,0.0,0.2912536,0.2912536,1.4070086
0.0,0.27166256,0.27166256,0.014687508,0.3059411,0.3059411,1.4325694
0.0,0.27166256,0.27166256,0.029374987,0.32062858,0.32062858,1.4738077
0.0,0.27166256,0.27166256,0.044062525,0.33531612,0.33531612,1.5271338
0.0,0.27166256,0.27166256,0.058750004,0.3500036,0.3500036,1.5867635
0.0,0.27166256,0.27166256,0.07343748,0.36469108,0.36469108,1.6660733
0.0,0.27166256,0.27166256,0.08812502,0.37937862,0.37937862,1.785932
0.0,0.27166256,0.27166256,0.1028125,0.3940661,0.3940661,1.9621724
0.0,0.27166256,0.27166256,0.11749998,0.40875357,0.40875357,2.169648
0.0,0.27166256,0.27166256,0.13218752,0.4234411,0.4234411,2.3564005
0.0,0.27166256,0.27166256,0.146875,0.4381286,0.4381286,2.5037966
0.0,0.27166256,0.27166256,0.16156247,0.45281607,0.45281607,2.706446
0.0,0.27166256,0.27166256,0.17625001,0.4675036,0.4675036,2.914533
0.0,0.27166256,0.27166256,0.19093749,0.4821911,0.4821911,3.0529983
0.0,0.27166256,0.27166256,0.20562503,0.49687862,0.49687862,3.1339743
0.0,0.27166256,0.27166256,0.2203125,0.5115661,0.5115661,3.191225
0.0,0.27166256,0.27166256,0.23499998,0.5262536,0.5262536,3.1197278
0.0,0.27166256,0.27166256,0.24968752,0.5409411,0.5409411,3.0043766
0.0,0.27166256,0.27166256,0.264375,0.5556286,0.5556286,2.885539
0.0,0.27166256,0.27166256,0.27906248,0.5703161,0.5703161,2.7520103
0.0,0.27166256,0.27166256,0.29375002,0.5850036,0.5850036,2.6135547
0.0,0.27166256,0.27166256,0.3084375,0.5996911,0.5996911,2.4529617
0.0,0.27166256,0.27166256,0.32312497,0.6143786,0.6143786,2.2691166
0.0,0.27166256,0.27166256,0.3378125,0.6290661,0.6290661,2.0622036
0.0,0.27166256,0.27166256,0.3525,0.6437536,0.6437536,1.9154584
0.0,0.27166256,0.27166256,0.36718747,0.65844107,0.65844107,1.7948058
0.0,0.27166256,0.27166256,0.381875,0.6731286,0.6731286,1.6895492
0.0,0.27166256,0.27166256,0.3965625,0.6878161,0.6878161,1.5959404
0.0,0.27166256,0.27166256,0.41125003,0.7025036,0.7025036,1.5122663
0.0,0.27166256,0.27166256,0.4259375,0.7171911,0.7171911,1.4628619
0.0,0.27166256,0.27166256,0.44062498,0.7318786,0.7318786,1.4362673
0.0,0.27166256,0.27166256,0.45531252,0.7465661,0.7465661,1.4349449
0.0,0.27166256,0.27166256,0.47,0.7612536,0.7612536,1.447922
0.0625,0.33416256,0.33416256,-0.47,-0.1787464,-0.1787464,1.9332074
0.0625,0.33416256,0.33416256,-0.4553125,-0.1640589,-0.1640589,1.9332074
0.0625,0.33416256,0.33416256,-0.440625,-0.14937142,-0.14937142,1.9332074
0.0625,0.33416256,0.33416256,-0.4259375,-0.1346839,-0.1346839,1.9332074
0.0625,0.33416256,0.33416256,-0.41125,-0.1199964,-0.1199964,1.9332074
0.0625,0.33416256,0.33416256,-0.39656252,-0.10530892,-0.10530892,1.9332074
0.0625,0.33416256,0.33416256,-0.381875,-0.09062141,-0.09062141,1.9332074
0.0625,0.33416256,0.33416256,-0.3671875,-0.0759339,-0.0759339,1.9332074
0.0625,0.33416256,0.33416256,-0.3525,-0.061246395,-0.061246395,1.9332074
0.0625,0.33416256,0.33416256,-0.33781248,-0.046558887,-0.046558887,1.9332074
0.0625,0.33416256,0.33416256,-0.323125,-0.03187141,-0.03187141,1.9332074
0.0625,0.33416256,0.33416256,-0.3084375,-0.0171839,-0.0171839,1.9332074
0.0625,0.33416256,0.33416256,-0.29375,-0.0024963915,-0.0024963915,1.9332074
0.0625,0.33416256,0.33416256,-0.2790625,0.012191087,0.012191087,1.9164828
0.0625,0.33416256,0.33416256,-0.264375,0.026878595,0.026878595,1.8866756
0.0625,0.33416256,0.33416256,-0.2496875,0.041566104,0.041566104,1.8755074
0.0625,0.33416256,0.33416256,-0.235,0.056253597,0.056253597,1.8480606
0.0625,0.33416256,0.33416256,-0.2203125,0.07094109,0.07094109,1.8410355
0.0625,0.33416256,0.33416256,-0.205625,0.0856286,0.0856286,1.8219787
0.0625,0.33416256,0.33416256,-0.19093749,0.10031611,0.10031611,1.8024142
0.0625,0.33416256,0.33416256,-0.17625001,0.115003586,0.115003586,1.7671049
0.0625,0.33416256,0.33416256,-0.1615625,0.1296911,0.1296911,1.7100092
0.0625,0.33416256,0.33416256,-0.146875,0.1443786,0.1443786,1.6608442
0.0625,0.33416256,0.33416256,-0.13218749,0.15906611,0.15906611,1.5952231
0.0625,0.33416256,0.33416256,-0.11750001,0.17375359,0.17375359,1.570156
0.0625,0.33416256,0.33416256,-0.1028125,0.1884411,0.1884411,1.5464027
0.0625,0.33416256,0.33416256,-0.08812499,0.2031286,0.2031286,1.5296595
0.0625,0.33416256,0.33416256,-0.07343751,0.21781608,0.21781608,1.5320592
0.0625,0.33416256,0.33416256,-0.058750004,0.2325036,0.2325036,1.5496836
0.0625,0.33416256,0.33416256,-0.044062495,0.2471911,0.2471911,1.5983173
0.0625,0.33416256,0.33416256,-0.029374987,0.2618786,0.2618786,1.6563727
0.0625,0.33416256,0.33416256,-0.014687508,0.2765661,0.2765661,1.7421064
0.0625,0.33416256,0.33416256,0.0,0.2912536,0.2912536,1.8295203
0.0625,0.33416256,0.33416256,0.014687508,0.3059411,0.3059411,1.953673
0.0625,0.33416256,0.33416256,0.029374987,0.32062858,0.32062858,2.0742855
0.0625,0.33416256,0.33416256,0.044062525,0.33531612,0.33531612,2.2308898
0.0625,0.33416256,0.33416256,0.058750004,0.3500036,0.3500036,2.4261665
0.0625,0.33416256,0.33416256,0.07343748,0.36469108,0.36469108,2.659316
0.0625,0.33416256,0.33416256,0.08812502,0.37937862,0.37937862,2.888097
0.0625,0.33416256,0.33416256,0.1028125,0.3940661,0.3940661,3.1585877
0.0625,0.33416256,0.33416256,0.11749998,0.40875357,0.40875357,3.3176079
0.0625,0.33416256,0.33416256,0.13218752,0.4234411,0.4234411,3.479596
0.0625,0.33416256,0.33416256,0.146875,0.4381286,0.4381286,3.6419754
0.0625,0.33416256,0.33416256,0.16156247,0.45281607,0.45281607,3.69767
0.0625,0.33416256,0.33416256,0.17625001,0.4675036,0.4675036,3.760024
0.0625,0.33416256,0.33416256,0.19093749,0.4821911,0.4821911,3.7436185
0.0625,0.33416256,0.33416256,0.20562503,0.49687862,0.49687862,3.6493387
0.0625,0.33416256,0.33416256,0.2203125,0.5115661,0.5115661,3.509314
0.0625,0.33416256,0.33416256,0.23499998,0.5262536,0.5262536,3.481298
0.0625,0.33416256,0.33416256,0.24968752,0.5409411,0.5409411,3.4199412
0.0625,0.33416256,0.33416256,0.264375,0.5556286,0.5556286,3.3083665
0.0625,0.33416256,0.33416256,0.27906248,0.5703161,0.5703161,3.1157732
0.0625,0.33416256,0.33416256,0.29375002,0.5850036,0.5850036,2.8711152
0.0625,0.33416256,0.33416256,0.3084375,0.5996911,0.5996911,2.6102884
0.0625,0.33416256,0.33416256,0.32312497,0.6143786,0.6143786,2.3509812
0.0625,0.33416256,0.33416256,0.3378125,0.6290661,0.6290661,2.2042928
0.0625,0.33416256,0.33416256,0.3525,0.6437536,0.6437536,2.1417923
0.0625,0.33416256,0.33416256,0.36718747,0.65844107,0.65844107,2.0782106
0.0625,0.33416256,0.33416256,0.381875,0.6731286,0.6731286,1.9844451
0.0625,0.33416256,0.33416256,0.3965625,0.6878161,0.6878161,1.8852521
0.0625,0.33416256,0.33416256,0.41125003,0.7025036,0.7025036,1.8010728
0.0625,0.33416256,0.33416256,0.4259375,0.7171911,0.7171911,1.7254369
0.0625,0.33416256,0.33416256,0.44062498,0.7318786,0.7318786,1.6683872
0.0625,0.33416256,0.33416256,0.45531252,0.7465661,0.7465661,1.6211356
0.0625,0.33416256,0.33416256,0.47,0.7612536,0.7612536,1.5772489
0.125,0.39666256,0.39666256,-0.47,-0.1787464,-0.1787464,1.7462242
0.125,0.39666256,0.39666256,-0.4553125,-0.1640589,-0.1640589,1.7462242
0.125,0.39666256,0.39666256,-0.440625,-0.14937142,-0.14937142,1.7462242
0.125,0.39666256,0.39666256,-0.4259375,-0.1346839,-0.1346839,1.7462242
0.125,0.39666256,0.39666256,-0.41125,-0.1199964,-0.1199964,1.7462242
